;r;g;b;color
5707;50;142;55;green
5708;49;139;53;green
5709;48;139;52;green
5710;44;136;50;green
5711;41;131;47;green
5712;36;125;43;green
5713;34;123;41;green
5714;36;125;43;green
5715;37;129;46;green
5716;39;131;46;green
5717;37;129;44;green
5718;36;126;42;green
5719;37;126;42;green
5720;37;127;43;green
5721;36;125;42;green
5722;36;125;41;green
5723;37;126;40;green
5724;41;130;42;green
5725;42;132;43;green
5726;41;132;42;green
5727;39;131;40;green
5728;38;131;40;green
5729;39;133;43;green
5730;41;135;46;green
5731;41;133;46;green
5732;39;129;44;green
5733;35;125;41;green
5734;33;123;39;green
5735;32;122;40;green
5736;33;123;41;green
5737;35;124;42;green
5738;37;126;44;green
5739;38;126;44;green
5740;39;126;45;green
5741;40;127;46;green
5742;39;126;45;green
5743;38;125;44;green
5744;39;126;45;green
5745;40;126;46;green
5746;38;122;44;green
5747;32;116;38;green
5748;29;112;36;green
5749;28;112;35;green
5750;29;113;35;green
5751;32;115;37;green
5752;33;116;38;green
5753;33;115;38;green
5754;34;116;39;green
5755;35;117;40;green
5756;36;119;41;green
5757;37;120;42;green
5758;36;122;42;green
5759;37;125;43;green
5760;39;135;43;green
5761;39;134;44;green
5762;40;133;45;green
5763;42;134;47;green
5764;44;136;49;green
5765;46;139;51;green
5766;48;141;53;green
5767;49;139;52;green
5768;48;137;51;green
5769;46;138;51;green
5770;45;136;50;green
5771;42;132;48;green
5772;37;126;44;green
5773;34;123;41;green
5774;35;125;43;green
5775;36;128;45;green
5776;38;130;45;green
5777;36;128;43;green
5778;34;125;40;green
5779;35;124;40;green
5780;36;126;43;green
5781;36;126;44;green
5782;37;126;41;green
5783;38;127;39;green
5784;41;129;40;green
5785;42;131;42;green
5786;41;131;41;green
5787;40;131;39;green
5788;39;131;40;green
5789;39;132;42;green
5790;41;133;44;green
5791;42;132;45;green
5792;39;128;43;green
5793;35;125;41;green
5794;32;124;40;green
5795;30;123;40;green
5796;31;123;40;green
5797;32;123;41;green
5798;35;124;42;green
5799;37;126;44;green
5800;39;127;46;green
5801;40;127;46;green
5802;38;125;44;green
5803;36;123;42;green
5804;37;124;43;green
5805;39;124;44;green
5806;37;121;43;green
5807;33;116;39;green
5808;30;113;37;green
5809;28;112;35;green
5810;28;112;35;green
5811;30;114;36;green
5812;32;115;37;green
5813;32;115;37;green
5814;32;115;37;green
5815;32;115;37;green
5816;34;117;39;green
5817;35;119;41;green
5818;36;120;41;green
5819;36;122;41;green
5820;39;134;45;green
5821;39;134;45;green
5822;39;132;45;green
5823;40;132;46;green
5824;43;136;49;green
5825;44;137;50;green
5826;44;137;49;green
5827;44;135;48;green
5828;45;134;49;green
5829;45;136;50;green
5830;45;136;50;green
5831;41;131;47;green
5832;37;126;43;green
5833;34;123;41;green
5834;35;125;42;green
5835;36;127;44;green
5836;37;129;44;green
5837;34;126;41;green
5838;33;124;39;green
5839;34;123;39;green
5840;35;125;42;green
5841;37;127;44;green
5842;38;128;43;green
5843;40;128;41;green
5844;41;129;41;green
5845;41;129;41;green
5846;41;130;41;green
5847;40;130;40;green
5848;38;130;40;green
5849;37;130;41;green
5850;40;131;43;green
5851;42;130;44;green
5852;41;128;43;green
5853;38;126;42;green
5854;34;124;41;green
5855;31;123;40;green
5856;31;124;40;green
5857;32;124;41;green
5858;33;124;42;green
5859;36;125;43;green
5860;40;128;46;green
5861;41;128;47;green
5862;39;126;45;green
5863;35;122;41;green
5864;35;122;41;green
5865;39;124;45;green
5866;37;121;43;green
5867;32;115;38;green
5868;30;113;37;green
5869;30;113;37;green
5870;31;114;37;green
5871;31;114;37;green
5872;32;115;38;green
5873;33;116;39;green
5874;34;117;39;green
5875;34;117;39;green
5876;34;117;39;green
5877;34;118;39;green
5878;35;119;39;green
5879;36;120;40;green
5880;41;135;48;green
5881;40;134;46;green
5882;38;132;44;green
5883;39;132;45;green
5884;43;137;49;green
5885;44;139;50;green
5886;43;136;49;green
5887;41;133;46;green
5888;43;133;47;green
5889;45;136;51;green
5890;45;137;51;green
5891;43;132;48;green
5892;39;126;44;green
5893;37;124;42;green
5894;36;124;43;green
5895;37;127;44;green
5896;37;128;45;green
5897;35;126;42;green
5898;34;124;40;green
5899;34;124;40;green
5900;35;125;42;green
5901;37;127;44;green
5902;38;129;44;green
5903;41;129;42;green
5904;43;129;43;green
5905;42;129;42;green
5906;41;129;42;green
5907;42;131;43;green
5908;40;130;42;green
5909;38;130;42;green
5910;39;130;43;green
5911;41;129;44;green
5912;42;128;44;green
5913;39;126;42;green
5914;35;124;40;green
5915;33;122;40;green
5916;32;123;41;green
5917;33;124;42;green
5918;35;125;43;green
5919;37;126;44;green
5920;41;128;46;green
5921;41;128;47;green
5922;38;126;45;green
5923;35;123;42;green
5924;35;122;42;green
5925;38;124;45;green
5926;36;121;43;green
5927;32;114;37;green
5928;32;113;37;green
5929;33;114;38;green
5930;33;115;39;green
5931;33;116;39;green
5932;34;117;40;green
5933;35;118;41;green
5934;36;119;42;green
5935;36;119;42;green
5936;35;119;40;green
5937;34;118;39;green
5938;36;118;39;green
5939;36;119;39;green
5940;42;135;48;green
5941;40;134;46;green
5942;38;131;44;green
5943;40;132;45;green
5944;44;136;49;green
5945;45;138;50;green
5946;44;136;48;green
5947;41;132;45;green
5948;41;132;46;green
5949;44;136;50;green
5950;45;137;51;green
5951;43;133;47;green
5952;40;127;44;green
5953;37;124;43;green
5954;37;124;43;green
5955;37;126;44;green
5956;37;127;45;green
5957;36;126;43;green
5958;35;124;42;green
5959;34;125;42;green
5960;36;126;44;green
5961;37;127;45;green
5962;38;128;44;green
5963;40;128;43;green
5964;43;129;44;green
5965;43;129;44;green
5966;43;130;45;green
5967;45;133;47;green
5968;44;133;47;green
5969;39;131;44;green
5970;38;129;43;green
5971;40;129;44;green
5972;41;128;45;green
5973;38;125;43;green
5974;34;122;40;green
5975;31;120;39;green
5976;32;121;40;green
5977;33;122;41;green
5978;35;124;42;green
5979;38;127;44;green
5980;41;128;46;green
5981;41;127;46;green
5982;38;124;44;green
5983;36;122;43;green
5984;37;122;42;green
5985;37;123;43;green
5986;35;120;41;green
5987;33;115;38;green
5988;34;114;38;green
5989;34;116;39;green
5990;34;117;39;green
5991;34;118;40;green
5992;34;119;41;green
5993;35;118;42;green
5994;36;118;42;green
5995;35;119;42;green
5996;33;119;40;green
5997;33;118;38;green
5998;35;118;39;green
5999;36;120;40;green
6000;41;134;46;green
6001;40;132;45;green
6002;40;131;44;green
6003;42;133;46;green
6004;45;135;49;green
6005;46;136;50;green
6006;44;134;48;green
6007;41;131;44;green
6008;41;133;46;green
6009;44;137;50;green
6010;44;137;50;green
6011;42;132;46;green
6012;39;127;44;green
6013;37;124;43;green
6014;36;124;43;green
6015;36;125;43;green
6016;36;126;44;green
6017;36;126;43;green
6018;36;125;43;green
6019;36;126;44;green
6020;37;128;46;green
6021;37;127;45;green
6022;38;127;45;green
6023;39;127;45;green
6024;41;129;45;green
6025;41;130;45;green
6026;44;132;47;green
6027;46;135;50;green
6028;46;135;49;green
6029;40;132;45;green
6030;37;128;42;green
6031;38;127;43;green
6032;40;128;45;green
6033;37;125;43;green
6034;32;119;39;green
6035;30;118;38;green
6036;31;119;38;green
6037;31;120;37;green
6038;33;122;39;green
6039;36;126;42;green
6040;40;128;44;green
6041;40;127;44;green
6042;39;124;42;green
6043;38;122;42;green
6044;38;122;41;green
6045;36;121;41;green
6046;34;119;40;green
6047;34;117;39;green
6048;34;116;39;green
6049;34;116;39;green
6050;33;116;38;green
6051;33;117;39;green
6052;34;119;41;green
6053;35;119;42;green
6054;35;118;42;green
6055;34;119;42;green
6056;32;119;40;green
6057;33;119;40;green
6058;35;118;40;green
6059;35;120;41;green
6060;40;133;45;green
6061;39;131;44;green
6062;41;132;45;green
6063;43;134;47;green
6064;46;135;49;green
6065;46;135;51;green
6066;44;134;49;green
6067;39;131;46;green
6068;39;132;47;green
6069;42;136;51;green
6070;43;136;52;green
6071;41;132;48;green
6072;38;127;44;green
6073;36;124;42;green
6074;35;124;42;green
6075;34;124;42;green
6076;34;125;42;green
6077;35;125;43;green
6078;37;126;44;green
6079;38;128;46;green
6080;38;130;46;green
6081;39;129;45;green
6082;40;128;45;green
6083;40;129;45;green
6084;40;129;45;green
6085;40;130;45;green
6086;43;132;47;green
6087;46;134;49;green
6088;47;137;50;green
6089;44;135;48;green
6090;38;129;43;green
6091;36;126;41;green
6092;39;128;44;green
6093;37;126;42;green
6094;33;120;38;green
6095;31;118;37;green
6096;29;119;36;green
6097;29;120;36;green
6098;31;123;38;green
6099;34;125;39;green
6100;37;127;41;green
6101;37;126;42;green
6102;37;124;41;green
6103;38;123;41;green
6104;37;121;39;green
6105;36;121;39;green
6106;35;120;40;green
6107;36;120;40;green
6108;35;119;40;green
6109;33;117;39;green
6110;32;116;38;green
6111;32;116;38;green
6112;34;118;41;green
6113;36;119;42;green
6114;36;118;42;green
6115;35;119;42;green
6116;34;119;42;green
6117;35;120;42;green
6118;37;119;42;green
6119;36;119;41;green
6120;39;132;44;green
6121;38;130;43;green
6122;40;131;44;green
6123;43;133;46;green
6124;44;133;48;green
6125;44;133;49;green
6126;43;133;49;green
6127;39;131;46;green
6128;39;132;48;green
6129;41;135;51;green
6130;41;135;51;green
6131;39;132;48;green
6132;36;128;44;green
6133;35;126;43;green
6134;35;126;43;green
6135;34;125;42;green
6136;35;125;42;green
6137;37;127;44;green
6138;39;128;45;green
6139;40;129;46;green
6140;40;131;46;green
6141;41;130;45;green
6142;41;130;46;green
6143;41;130;46;green
6144;39;129;45;green
6145;39;131;45;green
6146;42;133;46;green
6147;44;134;48;green
6148;46;137;50;green
6149;47;139;51;green
6150;40;133;46;green
6151;36;126;40;green
6152;38;127;42;green
6153;37;126;41;green
6154;33;121;37;green
6155;31;118;35;green
6156;29;118;34;green
6157;31;121;37;green
6158;35;125;39;green
6159;36;127;40;green
6160;36;128;41;green
6161;35;126;40;green
6162;36;124;40;green
6163;36;123;40;green
6164;36;120;39;green
6165;37;121;40;green
6166;37;122;41;green
6167;37;122;42;green
6168;35;121;41;green
6169;32;118;39;green
6170;31;116;38;green
6171;31;116;38;green
6172;34;117;40;green
6173;35;118;42;green
6174;35;117;41;green
6175;35;117;40;green
6176;35;119;40;green
6177;37;119;41;green
6178;37;118;42;green
6179;36;118;41;green
6180;38;130;43;green
6181;38;129;43;green
6182;39;130;44;green
6183;40;130;44;green
6184;40;131;45;green
6185;41;132;47;green
6186;41;133;48;green
6187;39;132;47;green
6188;40;133;49;green
6189;41;134;51;green
6190;39;133;49;green
6191;36;130;45;green
6192;33;127;42;green
6193;34;127;42;green
6194;35;127;43;green
6195;36;126;43;green
6196;37;126;42;green
6197;39;128;44;green
6198;39;128;44;green
6199;40;129;45;green
6200;41;130;46;green
6201;42;131;47;green
6202;42;131;47;green
6203;41;130;46;green
6204;39;129;45;green
6205;39;130;45;green
6206;41;133;47;green
6207;42;134;48;green
6208;44;137;49;green
6209;47;140;52;green
6210;42;135;48;green
6211;37;128;41;green
6212;37;126;41;green
6213;37;125;41;green
6214;34;122;38;green
6215;32;120;36;green
6216;31;120;36;green
6217;35;124;40;green
6218;38;128;43;green
6219;39;129;42;green
6220;37;128;41;green
6221;36;127;40;green
6222;35;124;39;green
6223;35;122;39;green
6224;36;121;39;green
6225;37;121;41;green
6226;37;123;42;green
6227;37;123;42;green
6228;35;122;42;green
6229;33;118;40;green
6230;32;116;38;green
6231;31;115;38;green
6232;33;115;39;green
6233;34;116;40;green
6234;34;116;40;green
6235;35;117;39;green
6236;36;119;39;green
6237;38;118;40;green
6238;38;116;40;green
6239;37;117;41;green
6240;36;128;43;green
6241;38;128;43;green
6242;39;128;43;green
6243;39;128;43;green
6244;38;129;44;green
6245;39;131;46;green
6246;40;133;48;green
6247;39;133;47;green
6248;41;133;48;green
6249;41;133;50;green
6250;39;131;48;green
6251;34;128;43;green
6252;32;126;41;green
6253;34;127;41;green
6254;36;128;42;green
6255;37;127;42;green
6256;37;126;42;green
6257;38;127;43;green
6258;38;127;43;green
6259;40;129;45;green
6260;41;130;46;green
6261;41;131;47;green
6262;40;130;46;green
6263;39;129;45;green
6264;38;129;45;green
6265;38;130;46;green
6266;39;131;46;green
6267;41;133;47;green
6268;42;135;48;green
6269;43;137;50;green
6270;41;134;47;green
6271;38;128;42;green
6272;36;124;40;green
6273;36;124;40;green
6274;35;123;39;green
6275;33;121;38;green
6276;33;121;38;green
6277;37;125;42;green
6278;40;128;44;green
6279;40;128;43;green
6280;39;128;42;green
6281;38;127;41;green
6282;36;124;39;green
6283;34;122;38;green
6284;34;120;38;green
6285;35;121;40;green
6286;35;123;42;green
6287;36;124;42;green
6288;35;122;42;green
6289;34;118;40;green
6290;33;116;39;green
6291;32;114;38;green
6292;32;114;38;green
6293;32;114;39;green
6294;33;116;40;green
6295;35;118;40;green
6296;37;120;40;green
6297;39;119;41;green
6298;39;116;40;green
6299;39;117;41;green
6300;35;125;41;green
6301;37;127;43;green
6302;39;128;44;green
6303;39;127;43;green
6304;38;127;43;green
6305;38;129;44;green
6306;40;132;47;green
6307;41;133;48;green
6308;40;133;48;green
6309;40;131;47;green
6310;38;130;47;green
6311;35;127;44;green
6312;34;127;42;green
6313;36;129;42;green
6314;37;129;43;green
6315;38;128;43;green
6316;38;127;42;green
6317;38;127;43;green
6318;38;127;43;green
6319;40;129;45;green
6320;41;131;47;green
6321;39;131;46;green
6322;38;129;45;green
6323;37;128;44;green
6324;37;129;45;green
6325;38;130;47;green
6326;39;131;47;green
6327;40;132;47;green
6328;39;133;47;green
6329;39;134;47;green
6330;38;131;45;green
6331;37;125;41;green
6332;36;124;40;green
6333;36;124;40;green
6334;36;124;40;green
6335;35;123;39;green
6336;34;122;39;green
6337;37;124;43;green
6338;39;127;44;green
6339;38;126;42;green
6340;39;127;42;green
6341;40;127;42;green
6342;37;124;40;green
6343;34;122;38;green
6344;33;121;38;green
6345;33;122;40;green
6346;34;124;41;green
6347;33;124;41;green
6348;34;122;42;green
6349;33;119;41;green
6350;31;117;38;green
6351;30;115;37;green
6352;30;114;37;green
6353;30;114;38;green
6354;33;116;40;green
6355;34;119;40;green
6356;37;121;41;green
6357;39;120;42;green
6358;39;117;41;green
6359;39;117;41;green
6360;33;124;41;green
6361;36;125;43;green
6362;39;127;45;green
6363;39;127;44;green
6364;38;127;42;green
6365;38;128;42;green
6366;41;131;45;green
6367;42;132;46;green
6368;40;132;47;green
6369;39;131;46;green
6370;37;129;45;green
6371;35;126;44;green
6372;35;127;43;green
6373;36;129;43;green
6374;35;128;42;green
6375;37;128;42;green
6376;39;128;44;green
6377;39;128;44;green
6378;39;128;44;green
6379;41;130;46;green
6380;42;132;48;green
6381;40;131;46;green
6382;37;128;43;green
6383;34;127;41;green
6384;36;129;44;green
6385;37;131;46;green
6386;38;131;46;green
6387;38;131;45;green
6388;36;131;45;green
6389;36;131;45;green
6390;37;129;44;green
6391;36;125;41;green
6392;36;123;40;green
6393;35;123;39;green
6394;36;124;40;green
6395;36;123;40;green
6396;36;123;40;green
6397;37;125;42;green
6398;37;125;42;green
6399;38;125;41;green
6400;41;127;43;green
6401;42;127;43;green
6402;38;124;41;green
6403;34;122;38;green
6404;33;122;39;green
6405;34;124;41;green
6406;34;124;42;green
6407;33;123;41;green
6408;33;123;42;green
6409;33;121;41;green
6410;30;118;39;green
6411;28;115;37;green
6412;28;114;36;green
6413;30;114;37;green
6414;33;117;40;green
6415;36;120;42;green
6416;38;123;43;green
6417;38;122;43;green
6418;36;118;40;green
6419;36;117;40;green
6420;32;124;42;green
6421;35;125;44;green
6422;37;127;45;green
6423;38;126;44;green
6424;36;125;41;green
6425;38;127;42;green
6426;41;130;45;green
6427;42;132;47;green
6428;41;131;46;green
6429;39;130;46;green
6430;36;127;44;green
6431;34;125;42;green
6432;34;125;42;green
6433;35;127;43;green
6434;34;127;42;green
6435;35;126;42;green
6436;37;128;43;green
6437;38;129;44;green
6438;39;130;45;green
6439;41;132;47;green
6440;42;133;49;green
6441;40;130;46;green
6442;36;126;41;green
6443;32;124;39;green
6444;34;128;42;green
6445;36;130;44;green
6446;37;131;45;green
6447;36;130;44;green
6448;36;131;44;green
6449;37;131;45;green
6450;37;129;44;green
6451;35;124;40;green
6452;35;123;39;green
6453;35;123;39;green
6454;35;123;39;green
6455;36;124;40;green
6456;37;125;41;green
6457;37;125;41;green
6458;35;124;40;green
6459;36;125;41;green
6460;40;127;43;green
6461;40;127;43;green
6462;38;123;40;green
6463;36;122;39;green
6464;35;122;40;green
6465;36;124;42;green
6466;36;124;42;green
6467;35;123;41;green
6468;34;122;41;green
6469;33;122;41;green
6470;31;119;39;green
6471;28;116;37;green
6472;28;115;37;green
6473;31;117;38;green
6474;35;119;41;green
6475;38;121;43;green
6476;38;121;43;green
6477;38;121;42;green
6478;35;118;39;green
6479;36;119;40;green
6480;33;126;44;green
6481;35;127;45;green
6482;37;128;45;green
6483;36;126;43;green
6484;36;125;41;green
6485;38;127;43;green
6486;40;129;45;green
6487;42;131;47;green
6488;42;131;47;green
6489;41;130;47;green
6490;37;126;44;green
6491;34;123;41;green
6492;35;124;42;green
6493;37;126;44;green
6494;37;127;44;green
6495;36;128;44;green
6496;35;128;43;green
6497;35;129;43;green
6498;37;130;45;green
6499;39;133;47;green
6500;41;134;48;green
6501;39;130;46;green
6502;36;126;42;green
6503;33;124;39;green
6504;33;126;40;green
6505;35;129;43;green
6506;37;131;45;green
6507;37;131;45;green
6508;36;130;44;green
6509;36;130;44;green
6510;35;125;41;green
6511;34;122;38;green
6512;35;122;39;green
6513;35;123;39;green
6514;35;123;39;green
6515;36;124;40;green
6516;37;125;41;green
6517;35;124;40;green
6518;34;122;38;green
6519;35;124;40;green
6520;38;126;43;green
6521;39;126;43;green
6522;37;123;41;green
6523;38;123;41;green
6524;39;123;42;green
6525;39;124;43;green
6526;38;123;42;green
6527;36;121;40;green
6528;34;121;39;green
6529;32;121;39;green
6530;31;120;39;green
6531;30;118;38;green
6532;30;118;39;green
6533;33;119;40;green
6534;38;121;43;green
6535;39;121;44;green
6536;38;120;42;green
6537;36;119;39;green
6538;35;118;39;green
6539;36;119;40;green
6540;35;128;46;green
6541;35;128;46;green
6542;36;128;45;green
6543;36;126;43;green
6544;35;125;41;green
6545;37;126;43;green
6546;40;129;46;green
6547;41;130;47;green
6548;42;131;48;green
6549;42;131;47;green
6550;38;127;45;green
6551;35;124;42;green
6552;36;124;42;green
6553;38;125;44;green
6554;39;128;46;green
6555;37;129;46;green
6556;35;128;43;green
6557;35;128;42;green
6558;36;129;43;green
6559;37;130;45;green
6560;38;131;46;green
6561;38;130;45;green
6562;38;127;43;green
6563;35;125;41;green
6564;34;125;40;green
6565;35;128;42;green
6566;38;130;45;green
6567;37;129;44;green
6568;35;128;43;green
6569;35;127;42;green
6570;35;124;40;green
6571;35;122;39;green
6572;37;124;40;green
6573;37;125;41;green
6574;36;124;40;green
6575;37;124;40;green
6576;38;125;41;green
6577;37;123;40;green
6578;37;123;40;green
